date,time_slot,csn,participant_id,group,num_conversations,total_duration,inference_confidence
2024-12-05,15:15,13,05122024_1500_13,T2/T3,1,15.289283866666667,
2024-12-05,15:15,15,01122024_1500_11,T2/T3,1,20.45018221666667,
2024-12-05,15:15,17,05122024_1517_17,T1 (inferred),1,17.596426666666666,HIGH
2024-12-05,15:15,18,05122024_1500_18,T2/T3,1,9.8581299,
2024-12-05,15:15,19,05122024_1518_19,T1 (inferred),1,2.8801197000000003,MEDIUM
2024-12-05,15:15,20,05122024_1500_20,T2/T3,1,9.456720633333333,
2024-12-05,15:15,21,05122024_1527_21,T1 (inferred),1,13.785900233333333,HIGH
2024-12-05,15:15,22,05122024_1526_22,T2/T3,1,0.011142933333333332,
2024-12-05,15:30,9,05122024_1530_09,T2/T3,1,12.808389266666667,
2024-12-05,15:30,14,05122024_1500_14,T2/T3,1,8.47598825,
2024-12-05,15:30,16,05122024_1500_16,T2/T3,1,0.04823425,
2024-12-05,16:15,7,05122024_1629_07,T1 (inferred),1,27.847678433333332,HIGH
2024-12-05,16:30,2,05122024_1600_2,T2/T3,1,15.040799516666668,
2024-12-05,16:30,3,05122024_1615_03,T2/T3,1,13.050531233333334,
2024-12-05,16:30,4,05122024_1615_4,T2/T3,1,20.288620116666667,
2024-12-05,16:30,5,05122024_1632_05,T1 (inferred),1,22.905339599999998,HIGH
2024-12-05,16:30,8,05122024_1631_08,T1 (inferred),1,26.4785125,HIGH
2024-12-05,16:30,9,05122024_1615_12,T2/T3,1,13.388902833333333,
2024-12-05,16:30,10,05122024_1615_10,T2/T3,1,20.525120116666667,
2024-12-05,16:30,14,05122024_1600_14,T2/T3,1,14.72913785,
2024-12-05,16:30,15,05122024_1640_15,T2/T3,1,8.496240316666666,
2024-12-05,16:30,17,05122024_1615_17,T2/T3,1,22.829404450000002,
2024-12-05,16:30,18,05122024_1615_18,T2/T3,1,10.72957415,
2024-12-05,16:30,21,05122024_1615_21,T2/T3,1,15.380227516666668,
2024-12-05,16:30,22,03122024_1615_22,T2/T3,1,15.620395966666667,
2024-12-05,16:45,1,05122024_1645_1,T2/T3,1,12.190179966666667,
2024-12-05,16:45,6,05122024_1645_06,T1 (inferred),1,13.502722383333333,HIGH
2024-12-05,16:45,9,05122024_1652_09,T2/T3,1,0.023281549999999998,
2024-12-05,16:45,11,01122024_1500_11,T2/T3,1,4.934905466666667,
2024-12-05,16:45,13,05122024_1649_13,T2/T3,1,8.396503433333333,
2024-12-05,16:45,16,05122024_1647_16,T2/T3,1,10.30525185,
